url;platform;kind;source_count;matched_instagram_terms;matched_mutual_terms;matched_service_terms;is_instagram_related;is_mutual_related;is_relevant;confidence;source_pages
https://www.doctissimo.fr/wp-content/themes/reworldmedia/assets/stylesheets/ie.css?ver=6.8.1;web;service_or_article;10;instagram, insta, ig;engagement;order;True;True;True;high;https://forum.doctissimo.fr/grossesse-bebe/grossesse-libre/enceinte-lesion-grade-sujet_165606_1.htm | https://forum.doctissimo.fr/psychologie/chomage-inactivite/peut-trouver-emploi-sujet_142682_1.htm | https://forum.doctissimo.fr/psychologie/temps/toucher-faisant-correspondance-sujet_131321_1.htm | https://forum.doctissimo.fr/sante/handicap/rqth-sujet_10282_1.htm | https://forum.doctissimo.fr/sante/handicap/tremblement-essentiel-considere-sujet_10371_1.htm | https://forum.doctissimo.fr/viepratique/travail/avis-metier-atsem-sujet_27368_1.htm | https://forum.doctissimo.fr/viepratique/travail/deposer-magasin-prendresujet_22885_1.htm | https://forum.doctissimo.fr/viepratique/travail/entretien-prealable-dire-sujet_19797_1.htm | https://forum.doctissimo.fr/viepratique/travail/formation-walter-learning-sujet_33590_1.htm | https://forum.doctissimo.fr/viepratique/travail/hesite-concours-administratif-sujet_32378_1.htm
https://www.doctissimo.fr/wp-includes/css/dist/block-library/style.min.css?ver=6.8.1;web;service_or_article;10;instagram, insta, ig;engagement;order;True;True;True;high;https://forum.doctissimo.fr/grossesse-bebe/grossesse-libre/enceinte-lesion-grade-sujet_165606_1.htm | https://forum.doctissimo.fr/psychologie/chomage-inactivite/peut-trouver-emploi-sujet_142682_1.htm | https://forum.doctissimo.fr/psychologie/temps/toucher-faisant-correspondance-sujet_131321_1.htm | https://forum.doctissimo.fr/sante/handicap/rqth-sujet_10282_1.htm | https://forum.doctissimo.fr/sante/handicap/tremblement-essentiel-considere-sujet_10371_1.htm | https://forum.doctissimo.fr/viepratique/travail/avis-metier-atsem-sujet_27368_1.htm | https://forum.doctissimo.fr/viepratique/travail/deposer-magasin-prendresujet_22885_1.htm | https://forum.doctissimo.fr/viepratique/travail/entretien-prealable-dire-sujet_19797_1.htm | https://forum.doctissimo.fr/viepratique/travail/formation-walter-learning-sujet_33590_1.htm | https://forum.doctissimo.fr/viepratique/travail/hesite-concours-administratif-sujet_32378_1.htm
https://www.doctissimo.fr/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1;web;service_or_article;10;instagram, insta, ig;engagement;order;True;True;True;high;https://forum.doctissimo.fr/grossesse-bebe/grossesse-libre/enceinte-lesion-grade-sujet_165606_1.htm | https://forum.doctissimo.fr/psychologie/chomage-inactivite/peut-trouver-emploi-sujet_142682_1.htm | https://forum.doctissimo.fr/psychologie/temps/toucher-faisant-correspondance-sujet_131321_1.htm | https://forum.doctissimo.fr/sante/handicap/rqth-sujet_10282_1.htm | https://forum.doctissimo.fr/sante/handicap/tremblement-essentiel-considere-sujet_10371_1.htm | https://forum.doctissimo.fr/viepratique/travail/avis-metier-atsem-sujet_27368_1.htm | https://forum.doctissimo.fr/viepratique/travail/deposer-magasin-prendresujet_22885_1.htm | https://forum.doctissimo.fr/viepratique/travail/entretien-prealable-dire-sujet_19797_1.htm | https://forum.doctissimo.fr/viepratique/travail/formation-walter-learning-sujet_33590_1.htm | https://forum.doctissimo.fr/viepratique/travail/hesite-concours-administratif-sujet_32378_1.htm
https://www.doctissimo.fr/wp-includes/js/jquery/jquery.min.js?ver=3.7.1;web;service_or_article;10;instagram, insta, ig;engagement;order;True;True;True;high;https://forum.doctissimo.fr/grossesse-bebe/grossesse-libre/enceinte-lesion-grade-sujet_165606_1.htm | https://forum.doctissimo.fr/psychologie/chomage-inactivite/peut-trouver-emploi-sujet_142682_1.htm | https://forum.doctissimo.fr/psychologie/temps/toucher-faisant-correspondance-sujet_131321_1.htm | https://forum.doctissimo.fr/sante/handicap/rqth-sujet_10282_1.htm | https://forum.doctissimo.fr/sante/handicap/tremblement-essentiel-considere-sujet_10371_1.htm | https://forum.doctissimo.fr/viepratique/travail/avis-metier-atsem-sujet_27368_1.htm | https://forum.doctissimo.fr/viepratique/travail/deposer-magasin-prendresujet_22885_1.htm | https://forum.doctissimo.fr/viepratique/travail/entretien-prealable-dire-sujet_19797_1.htm | https://forum.doctissimo.fr/viepratique/travail/formation-walter-learning-sujet_33590_1.htm | https://forum.doctissimo.fr/viepratique/travail/hesite-concours-administratif-sujet_32378_1.htm
https://www.flashb.id/universal/a1930a16-812d-5f61-8e66-434a2284f2a2.js;web;service_or_article;10;instagram, insta, ig;engagement;order;True;True;True;high;https://forum.doctissimo.fr/grossesse-bebe/grossesse-libre/enceinte-lesion-grade-sujet_165606_1.htm | https://forum.doctissimo.fr/psychologie/chomage-inactivite/peut-trouver-emploi-sujet_142682_1.htm | https://forum.doctissimo.fr/psychologie/temps/toucher-faisant-correspondance-sujet_131321_1.htm | https://forum.doctissimo.fr/sante/handicap/rqth-sujet_10282_1.htm | https://forum.doctissimo.fr/sante/handicap/tremblement-essentiel-considere-sujet_10371_1.htm | https://forum.doctissimo.fr/viepratique/travail/avis-metier-atsem-sujet_27368_1.htm | https://forum.doctissimo.fr/viepratique/travail/deposer-magasin-prendresujet_22885_1.htm | https://forum.doctissimo.fr/viepratique/travail/entretien-prealable-dire-sujet_19797_1.htm | https://forum.doctissimo.fr/viepratique/travail/formation-walter-learning-sujet_33590_1.htm | https://forum.doctissimo.fr/viepratique/travail/hesite-concours-administratif-sujet_32378_1.htm
https://x.com/doctissimo;web;service_or_article;10;instagram, insta, ig;engagement;order;True;True;True;high;https://forum.doctissimo.fr/grossesse-bebe/grossesse-libre/enceinte-lesion-grade-sujet_165606_1.htm | https://forum.doctissimo.fr/psychologie/chomage-inactivite/peut-trouver-emploi-sujet_142682_1.htm | https://forum.doctissimo.fr/psychologie/temps/toucher-faisant-correspondance-sujet_131321_1.htm | https://forum.doctissimo.fr/sante/handicap/rqth-sujet_10282_1.htm | https://forum.doctissimo.fr/sante/handicap/tremblement-essentiel-considere-sujet_10371_1.htm | https://forum.doctissimo.fr/viepratique/travail/avis-metier-atsem-sujet_27368_1.htm | https://forum.doctissimo.fr/viepratique/travail/deposer-magasin-prendresujet_22885_1.htm | https://forum.doctissimo.fr/viepratique/travail/entretien-prealable-dire-sujet_19797_1.htm | https://forum.doctissimo.fr/viepratique/travail/formation-walter-learning-sujet_33590_1.htm | https://forum.doctissimo.fr/viepratique/travail/hesite-concours-administratif-sujet_32378_1.htm
https://fonts.gstatic.com;web;service_or_article;9;instagram, инстаграм, инста, insta, ig;взаим, лайк;bot;True;True;True;high;https://chat.google.com/ | https://chatroulett.ru/ | https://code.claude.com/docs/en/setup | https://code.claude.com/docs/en/terminal-guide | https://kartaslov.ru/%D0%B7%D0%BD%D0%B0%D1%87%D0%B5%D0%BD%D0%B8%D0%B5-%D1%81%D0%BB%D0%BE%D0%B2%D0%B0/%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0 | https://miguelangelantolin.com/claude-code-mac-setup-guide/ | https://toplists.ru/lucsie-rok-gruppy-vseh-vremen | https://www.foxit.com/pdf-reader/&/ | https://www.gpt.chat/cs/chat
https://fonts.googleapis.com;web;service_or_article;8;instagram, инстаграм, инста, insta, ig;взаим;bot;True;True;True;high;https://chat.google.com/ | https://chatroulett.ru/ | https://code.claude.com/docs/en/setup | https://code.claude.com/docs/en/terminal-guide | https://inventivehq.com/knowledge-base/claude/how-to-install-claude-code-cli | https://miguelangelantolin.com/claude-code-mac-setup-guide/ | https://www.foxit.com/pdf-reader/&/ | https://www.gpt.chat/cs/chat
https://creativecommons.org/licenses/by-sa/4.0/deed.ru;web;service_or_article;4;instagram, инстаграм, инста, insta;взаим, лайк, сохран;сервис;True;True;True;high;https://ru.wikipedia.org/wiki/%D0%93%D1%80%D1%83%D0%BF%D0%BF%D0%B0 | https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D1%82%D0%B5%D0%B3%D0%BE%D1%80%D0%B8%D1%8F:%D0%9C%D1%83%D0%B7%D1%8B%D0%BA%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B5_%D0%BA%D0%BE%D0%BB%D0%BB%D0%B5%D0%BA%D1%82%D0%B8%D0%B2%D1%8B_%D0%BF%D0%BE_%D0%B0%D0%BB%D1%84%D0%B0%D0%B2%D0%B8%D1%82%D1%83 | https://ru.wikipedia.org/wiki/Instagram | https://ru.wiktionary.org/wiki/%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0
https://developer.wikimedia.org;web;service_or_article;4;instagram, инстаграм, инста, insta;взаим, лайк;сервис;True;True;True;high;https://ru.wikipedia.org/wiki/%D0%93%D1%80%D1%83%D0%BF%D0%BF%D0%B0 | https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D1%82%D0%B5%D0%B3%D0%BE%D1%80%D0%B8%D1%8F:%D0%9C%D1%83%D0%B7%D1%8B%D0%BA%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B5_%D0%BA%D0%BE%D0%BB%D0%BB%D0%B5%D0%BA%D1%82%D0%B8%D0%B2%D1%8B_%D0%BF%D0%BE_%D0%B0%D0%BB%D1%84%D0%B0%D0%B2%D0%B8%D1%82%D1%83 | https://ru.wikipedia.org/wiki/Instagram | https://ru.wiktionary.org/wiki/%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0
https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Cookie_statement;web;service_or_article;4;instagram, инстаграм, инста, insta;взаим, лайк;сервис;True;True;True;high;https://ru.wikipedia.org/wiki/%D0%93%D1%80%D1%83%D0%BF%D0%BF%D0%B0 | https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D1%82%D0%B5%D0%B3%D0%BE%D1%80%D0%B8%D1%8F:%D0%9C%D1%83%D0%B7%D1%8B%D0%BA%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B5_%D0%BA%D0%BE%D0%BB%D0%BB%D0%B5%D0%BA%D1%82%D0%B8%D0%B2%D1%8B_%D0%BF%D0%BE_%D0%B0%D0%BB%D1%84%D0%B0%D0%B2%D0%B8%D1%82%D1%83 | https://ru.wikipedia.org/wiki/Instagram | https://ru.wiktionary.org/wiki/%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0
https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Privacy_policy/ru;web;service_or_article;4;instagram, инстаграм, инста, insta;взаим, лайк;сервис;True;True;True;high;https://ru.wikipedia.org/wiki/%D0%93%D1%80%D1%83%D0%BF%D0%BF%D0%B0 | https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D1%82%D0%B5%D0%B3%D0%BE%D1%80%D0%B8%D1%8F:%D0%9C%D1%83%D0%B7%D1%8B%D0%BA%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B5_%D0%BA%D0%BE%D0%BB%D0%BB%D0%B5%D0%BA%D1%82%D0%B8%D0%B2%D1%8B_%D0%BF%D0%BE_%D0%B0%D0%BB%D1%84%D0%B0%D0%B2%D0%B8%D1%82%D1%83 | https://ru.wikipedia.org/wiki/Instagram | https://ru.wiktionary.org/wiki/%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0
https://stats.wikimedia.org/;web;service_or_article;4;instagram, инстаграм, инста, insta;взаим, лайк;сервис;True;True;True;high;https://ru.wikipedia.org/wiki/%D0%93%D1%80%D1%83%D0%BF%D0%BF%D0%B0 | https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D1%82%D0%B5%D0%B3%D0%BE%D1%80%D0%B8%D1%8F:%D0%9C%D1%83%D0%B7%D1%8B%D0%BA%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B5_%D0%BA%D0%BE%D0%BB%D0%BB%D0%B5%D0%BA%D1%82%D0%B8%D0%B2%D1%8B_%D0%BF%D0%BE_%D0%B0%D0%BB%D1%84%D0%B0%D0%B2%D0%B8%D1%82%D1%83 | https://ru.wikipedia.org/wiki/Instagram | https://ru.wiktionary.org/wiki/%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0
https://www.mediawiki.org/;web;service_or_article;4;instagram, инстаграм, инста, insta;взаим, лайк;сервис;True;True;True;high;https://ru.wikipedia.org/wiki/%D0%93%D1%80%D1%83%D0%BF%D0%BF%D0%B0 | https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D1%82%D0%B5%D0%B3%D0%BE%D1%80%D0%B8%D1%8F:%D0%9C%D1%83%D0%B7%D1%8B%D0%BA%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B5_%D0%BA%D0%BE%D0%BB%D0%BB%D0%B5%D0%BA%D1%82%D0%B8%D0%B2%D1%8B_%D0%BF%D0%BE_%D0%B0%D0%BB%D1%84%D0%B0%D0%B2%D0%B8%D1%82%D1%83 | https://ru.wikipedia.org/wiki/Instagram | https://ru.wiktionary.org/wiki/%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0
https://www.mediawiki.org/wiki/Special:MyLanguage/Parsoid;web;service_or_article;4;instagram, инстаграм, инста, insta;взаим, лайк;сервис;True;True;True;high;https://ru.wikipedia.org/wiki/%D0%93%D1%80%D1%83%D0%BF%D0%BF%D0%B0 | https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D1%82%D0%B5%D0%B3%D0%BE%D1%80%D0%B8%D1%8F:%D0%9C%D1%83%D0%B7%D1%8B%D0%BA%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B5_%D0%BA%D0%BE%D0%BB%D0%BB%D0%B5%D0%BA%D1%82%D0%B8%D0%B2%D1%8B_%D0%BF%D0%BE_%D0%B0%D0%BB%D1%84%D0%B0%D0%B2%D0%B8%D1%82%D1%83 | https://ru.wikipedia.org/wiki/Instagram | https://ru.wiktionary.org/wiki/%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0
https://www.wikimedia.org/;web;service_or_article;4;instagram, инстаграм, инста, insta;взаим, лайк;сервис;True;True;True;high;https://ru.wikipedia.org/wiki/%D0%93%D1%80%D1%83%D0%BF%D0%BF%D0%B0 | https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D1%82%D0%B5%D0%B3%D0%BE%D1%80%D0%B8%D1%8F:%D0%9C%D1%83%D0%B7%D1%8B%D0%BA%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B5_%D0%BA%D0%BE%D0%BB%D0%BB%D0%B5%D0%BA%D1%82%D0%B8%D0%B2%D1%8B_%D0%BF%D0%BE_%D0%B0%D0%BB%D1%84%D0%B0%D0%B2%D0%B8%D1%82%D1%83 | https://ru.wikipedia.org/wiki/Instagram | https://ru.wiktionary.org/wiki/%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0
"https://accounts.google.com/ServiceLogin?service=googleplay&amp;passive=86400";web;service_or_article;3;instagram, инстаграм, инста, insta;взаим, engagement, лайк;service;True;True;True;high;https://play.google.com/store/apps/details?id=com.instagram.android&hl=en-US | https://play.google.com/store/apps/details?id=com.instagram.android&hl=ru | https://play.google.com/store/apps/details?id=com.openai.chatgpt&hl=en-GB
https://accounts.google.com/ServiceLogin?service\u003dgoogleplay\u0026passive\u003d86400;web;service_or_article;3;instagram, инстаграм, инста, insta;взаим, лайк;service;True;True;True;high;https://play.google.com/store/apps/details?id=com.instagram.android&hl=en-US | https://play.google.com/store/apps/details?id=com.instagram.android&hl=ru | https://play.google.com/store/apps/details?id=com.openai.chatgpt&hl=en-GB
https://chatgpt.com/;web;service_or_article;3;instagram, insta;взаим;bot;True;True;True;high;https://chatgpt.com/ | https://openai.com/index/chatgpt/ | https://www.analyticsvidhya.com/blog/2023/12/chatgpt-4-for-free/
"https://donate.wikimedia.org/?wmf_source=donate&amp;wmf_medium=sidebar&amp;wmf_campaign=ru.wikipedia.org&amp;uselang=ru";web;service_or_article;3;instagram, инстаграм, инста, insta, ig;взаим, лайк;сервис;True;True;True;high;https://ru.wikipedia.org/wiki/%D0%93%D1%80%D1%83%D0%BF%D0%BF%D0%B0 | https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D1%82%D0%B5%D0%B3%D0%BE%D1%80%D0%B8%D1%8F:%D0%9C%D1%83%D0%B7%D1%8B%D0%BA%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B5_%D0%BA%D0%BE%D0%BB%D0%BB%D0%B5%D0%BA%D1%82%D0%B8%D0%B2%D1%8B_%D0%BF%D0%BE_%D0%B0%D0%BB%D1%84%D0%B0%D0%B2%D0%B8%D1%82%D1%83 | https://ru.wikipedia.org/wiki/Instagram
https://donate.wikimedia.org/?wmf_source=donate&wmf_medium=sidebar&wmf_campaign=ru.wikipedia.org&uselang=ru;web;service_or_article;3;instagram, инстаграм, инста, insta, ig;взаим, лайк;сервис;True;True;True;high;https://ru.wikipedia.org/wiki/%D0%93%D1%80%D1%83%D0%BF%D0%BF%D0%B0 | https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D1%82%D0%B5%D0%B3%D0%BE%D1%80%D0%B8%D1%8F:%D0%9C%D1%83%D0%B7%D1%8B%D0%BA%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B5_%D0%BA%D0%BE%D0%BB%D0%BB%D0%B5%D0%BA%D1%82%D0%B8%D0%B2%D1%8B_%D0%BF%D0%BE_%D0%B0%D0%BB%D1%84%D0%B0%D0%B2%D0%B8%D1%82%D1%83 | https://ru.wikipedia.org/wiki/Instagram
https://fonts.gstatic.com/s/roboto/v48/KFO7CnqEu92Fr1ME7kSn66aGLdTylUAMa3-UBGEe.woff2)format(;web;service_or_article;3;instagram, инстаграм, инста, insta;взаим, лайк;bot;True;True;True;high;https://play.google.com/store/apps/details?id=com.instagram.android&hl=en-US | https://play.google.com/store/apps/details?id=com.instagram.android&hl=ru | https://play.google.com/store/apps/details?id=com.openai.chatgpt&hl=en-GB
https://fonts.gstatic.com/s/roboto/v48/KFO7CnqEu92Fr1ME7kSn66aGLdTylUAMa3CUBGEe.woff2)format(;web;service_or_article;3;instagram, инстаграм, инста, insta;взаим, лайк;bot;True;True;True;high;https://play.google.com/store/apps/details?id=com.instagram.android&hl=en-US | https://play.google.com/store/apps/details?id=com.instagram.android&hl=ru | https://play.google.com/store/apps/details?id=com.openai.chatgpt&hl=en-GB
https://fonts.gstatic.com/s/roboto/v48/KFO7CnqEu92Fr1ME7kSn66aGLdTylUAMa3GUBGEe.woff2)format(;web;service_or_article;3;instagram, инстаграм, инста, insta;взаим, лайк;bot;True;True;True;high;https://play.google.com/store/apps/details?id=com.instagram.android&hl=en-US | https://play.google.com/store/apps/details?id=com.instagram.android&hl=ru | https://play.google.com/store/apps/details?id=com.openai.chatgpt&hl=en-GB
https://fonts.gstatic.com/s/roboto/v48/KFO7CnqEu92Fr1ME7kSn66aGLdTylUAMa3KUBGEe.woff2)format(;web;service_or_article;3;instagram, инстаграм, инста, insta;взаим, лайк;bot;True;True;True;high;https://play.google.com/store/apps/details?id=com.instagram.android&hl=en-US | https://play.google.com/store/apps/details?id=com.instagram.android&hl=ru | https://play.google.com/store/apps/details?id=com.openai.chatgpt&hl=en-GB
https://fonts.gstatic.com/s/roboto/v48/KFO7CnqEu92Fr1ME7kSn66aGLdTylUAMa3OUBGEe.woff2)format(;web;service_or_article;3;instagram, инстаграм, инста, insta;взаим, лайк;bot;True;True;True;high;https://play.google.com/store/apps/details?id=com.instagram.android&hl=en-US | https://play.google.com/store/apps/details?id=com.instagram.android&hl=ru | https://play.google.com/store/apps/details?id=com.openai.chatgpt&hl=en-GB
https://fonts.gstatic.com/s/roboto/v48/KFO7CnqEu92Fr1ME7kSn66aGLdTylUAMa3iUBGEe.woff2)format(;web;service_or_article;3;instagram, инстаграм, инста, insta;взаим, лайк;bot;True;True;True;high;https://play.google.com/store/apps/details?id=com.instagram.android&hl=en-US | https://play.google.com/store/apps/details?id=com.instagram.android&hl=ru | https://play.google.com/store/apps/details?id=com.openai.chatgpt&hl=en-GB
https://fonts.gstatic.com/s/roboto/v48/KFO7CnqEu92Fr1ME7kSn66aGLdTylUAMa3yUBA.woff2)format(;web;service_or_article;3;instagram, инстаграм, инста, insta;взаим, лайк;bot;True;True;True;high;https://play.google.com/store/apps/details?id=com.instagram.android&hl=en-US | https://play.google.com/store/apps/details?id=com.instagram.android&hl=ru | https://play.google.com/store/apps/details?id=com.openai.chatgpt&hl=en-GB
https://fonts.gstatic.com/s/roboto/v48/KFO7CnqEu92Fr1ME7kSn66aGLdTylUAMawCUBGEe.woff2)format(;web;service_or_article;3;instagram, инстаграм, инста, insta;взаим, лайк;bot;True;True;True;high;https://play.google.com/store/apps/details?id=com.instagram.android&hl=en-US | https://play.google.com/store/apps/details?id=com.instagram.android&hl=ru | https://play.google.com/store/apps/details?id=com.openai.chatgpt&hl=en-GB
https://fonts.gstatic.com/s/roboto/v48/KFO7CnqEu92Fr1ME7kSn66aGLdTylUAMaxKUBGEe.woff2)format(;web;service_or_article;3;instagram, инстаграм, инста, insta;взаим, лайк;bot;True;True;True;high;https://play.google.com/store/apps/details?id=com.instagram.android&hl=en-US | https://play.google.com/store/apps/details?id=com.instagram.android&hl=ru | https://play.google.com/store/apps/details?id=com.openai.chatgpt&hl=en-GB
https://foundation.wikimedia.org/wiki/Policy:Terms_of_Use/ru;web;service_or_article;3;instagram, инстаграм, инста, insta;взаим, лайк;сервис;True;True;True;high;https://ru.wikipedia.org/wiki/%D0%93%D1%80%D1%83%D0%BF%D0%BF%D0%B0 | https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D1%82%D0%B5%D0%B3%D0%BE%D1%80%D0%B8%D1%8F:%D0%9C%D1%83%D0%B7%D1%8B%D0%BA%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B5_%D0%BA%D0%BE%D0%BB%D0%BB%D0%B5%D0%BA%D1%82%D0%B8%D0%B2%D1%8B_%D0%BF%D0%BE_%D0%B0%D0%BB%D1%84%D0%B0%D0%B2%D0%B8%D1%82%D1%83 | https://ru.wikipedia.org/wiki/Instagram
https://foundation.wikimedia.org/wiki/Policy:Universal_Code_of_Conduct/ru;web;service_or_article;3;instagram, инстаграм, инста, insta;взаим, лайк;сервис;True;True;True;high;https://ru.wikipedia.org/wiki/%D0%93%D1%80%D1%83%D0%BF%D0%BF%D0%B0 | https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D1%82%D0%B5%D0%B3%D0%BE%D1%80%D0%B8%D1%8F:%D0%9C%D1%83%D0%B7%D1%8B%D0%BA%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B5_%D0%BA%D0%BE%D0%BB%D0%BB%D0%B5%D0%BA%D1%82%D0%B8%D0%B2%D1%8B_%D0%BF%D0%BE_%D0%B0%D0%BB%D1%84%D0%B0%D0%B2%D0%B8%D1%82%D1%83 | https://ru.wikipedia.org/wiki/Instagram
https://foundation.wikimedia.org/wiki/Special:MyLanguage/Legal:Wikimedia_Foundation_Legal_and_Safety_Contact_Information;web;service_or_article;3;instagram, инстаграм, инста, insta;взаим, лайк;сервис;True;True;True;high;https://ru.wikipedia.org/wiki/%D0%93%D1%80%D1%83%D0%BF%D0%BF%D0%B0 | https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D1%82%D0%B5%D0%B3%D0%BE%D1%80%D0%B8%D1%8F:%D0%9C%D1%83%D0%B7%D1%8B%D0%BA%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B5_%D0%BA%D0%BE%D0%BB%D0%BB%D0%B5%D0%BA%D1%82%D0%B8%D0%B2%D1%8B_%D0%BF%D0%BE_%D0%B0%D0%BB%D1%84%D0%B0%D0%B2%D0%B8%D1%82%D1%83 | https://ru.wikipedia.org/wiki/Instagram
"https://lh6.ggpht.com/s4qReSaucUB6sgUYQFZQcF31FBvtVehCtvI6Bc_WUGuLkSCzTfODYs84VrtujdRA29Lp);background-size:contain}}.tPcied-sCENyd-dwEi1d{word-break:keep-all}.rymPhb-jyrRxf{border-collapse:collapse;margin:0";web;service_or_article;3;instagram, инстаграм, инста, insta;взаим, engagement, лайк;order;True;True;True;high;https://play.google.com/store/apps/details?id=com.instagram.android&hl=en-US | https://play.google.com/store/apps/details?id=com.instagram.android&hl=ru | https://play.google.com/store/apps/details?id=com.openai.chatgpt&hl=en-GB
https://myaccount.google.com/termsofservice;web;service_or_article;3;instagram, инстаграм, инста, insta;взаим, лайк;service;True;True;True;high;https://play.google.com/store/apps/details?id=com.instagram.android&hl=en-US | https://play.google.com/store/apps/details?id=com.instagram.android&hl=ru | https://play.google.com/store/apps/details?id=com.openai.chatgpt&hl=en-GB
https://ru.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F:%D0%98%D0%B7%D0%B1%D1%80%D0%B0%D0%BD%D0%BD%D1%8B%D0%B5_%D1%81%D1%82%D0%B0%D1%82%D1%8C%D0%B8;web;service_or_article;3;instagram, инстаграм, инста, insta;взаим, лайк;сервис;True;True;True;high;https://ru.wikipedia.org/wiki/%D0%93%D1%80%D1%83%D0%BF%D0%BF%D0%B0 | https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D1%82%D0%B5%D0%B3%D0%BE%D1%80%D0%B8%D1%8F:%D0%9C%D1%83%D0%B7%D1%8B%D0%BA%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B5_%D0%BA%D0%BE%D0%BB%D0%BB%D0%B5%D0%BA%D1%82%D0%B8%D0%B2%D1%8B_%D0%BF%D0%BE_%D0%B0%D0%BB%D1%84%D0%B0%D0%B2%D0%B8%D1%82%D1%83 | https://ru.wikipedia.org/wiki/Instagram
https://ru.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F:%D0%9E%D0%BF%D0%B8%D1%81%D0%B0%D0%BD%D0%B8%D0%B5;web;service_or_article;3;instagram, инстаграм, инста, insta;взаим, лайк;сервис;True;True;True;high;https://ru.wikipedia.org/wiki/%D0%93%D1%80%D1%83%D0%BF%D0%BF%D0%B0 | https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D1%82%D0%B5%D0%B3%D0%BE%D1%80%D0%B8%D1%8F:%D0%9C%D1%83%D0%B7%D1%8B%D0%BA%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B5_%D0%BA%D0%BE%D0%BB%D0%BB%D0%B5%D0%BA%D1%82%D0%B8%D0%B2%D1%8B_%D0%BF%D0%BE_%D0%B0%D0%BB%D1%84%D0%B0%D0%B2%D0%B8%D1%82%D1%83 | https://ru.wikipedia.org/wiki/Instagram
